file;instance number;r;R;inst type;problem type;model;algorithm;z;best lp + const;root bound;opened facilities;lazy cuts connectivity;lazy cuts coverage;user cuts coverage;node count;time;status;z*;gap z*;gap z lp;id code;comments
datap/pmed20.txt;20;25;15;pmed;CPIF;NT;callback;12;12;0;133;30;119;100;1581;3.086821;101;12;0;0;20-25-15;
datap/pmed20.txt;20;25;12;pmed;CPIF;NT;callback;18;15.200051;0;133;366;761;633;1103791;3599.83964;107;18;0;0.155552722;20-25-12;
datap/pmed20.txt;20;25;10;pmed;CPIF;NT;callback;43;33.895369;31.109346;133;92;2178;3293;201300;3599.8179;107;43;0;0.211735605;20-25-10;
datap/pmed20.txt;20;25;8;pmed;CPIF;NT;callback;74;69.848359;67.347478;133;81;247;1351;657320;3599.805922;107;74;0;0.056103257;20-25-8;
datap/pmed21.txt;21;80;20;pmed;CPIF;NT;callback;212;211.990783;179.898036;5;0;45;97;884;0.386979;102;212;0;4.34764E-05;21-80-20;
datap/pmed21.txt;21;80;15;pmed;CPIF;NT;callback;326;325.977743;308.45108;5;0;27;62;390;0.129865;102;326;0;6.8273E-05;21-80-15;
datap/pmed21.txt;21;80;12;pmed;CPIF;NT;callback;381;381;376.213034;5;0;7;22;75;0.024151;101;381;0;0;21-80-12;
datap/pmed21.txt;21;80;10;pmed;CPIF;NT;callback;415;415;412.776241;5;0;11;10;11;0.016852;101;415;0;0;21-80-10;
datap/pmed21.txt;21;80;8;pmed;CPIF;NT;callback;438;438;436.5;5;0;5;7;7;0.010422;101;438;0;0;21-80-8;
datap/pmed21.txt;21;50;20;pmed;CPIF;NT;callback;212;211.990783;179.898036;5;0;45;97;884;0.383623;102;212;0;4.34764E-05;21-50-20;
datap/pmed21.txt;21;50;15;pmed;CPIF;NT;callback;326;325.977743;308.45108;5;0;27;62;390;0.128813;102;326;0;6.8273E-05;21-50-15;
datap/pmed21.txt;21;50;12;pmed;CPIF;NT;callback;381;381;376.213034;5;0;7;22;75;0.024093;101;381;0;0;21-50-12;
datap/pmed21.txt;21;50;10;pmed;CPIF;NT;callback;415;415;412.776241;5;0;11;10;11;0.016683;101;415;0;0;21-50-10;
datap/pmed21.txt;21;50;8;pmed;CPIF;NT;callback;438;438;436.5;5;0;5;7;7;0.010351;101;438;0;0;21-50-8;
datap/pmed21.txt;21;25;20;pmed;CPIF;NT;callback;212;212;6;5;27;54;88;896;0.561589;101;212;0;0;21-25-20;
datap/pmed21.txt;21;25;15;pmed;CPIF;NT;callback;326;326;306.432286;5;22;26;70;451;0.200789;101;326;0;0;21-25-15;
datap/pmed21.txt;21;25;12;pmed;CPIF;NT;callback;381;381;374.764599;5;22;5;20;61;0.032588;101;381;0;0;21-25-12;
datap/pmed21.txt;21;25;10;pmed;CPIF;NT;callback;415;415;412.767583;5;22;2;8;7;0.021011;101;415;0;0;21-25-10;
datap/pmed21.txt;21;25;8;pmed;CPIF;NT;callback;438;438;434.214286;5;23;5;5;22;0.026214;101;438;0;0;21-25-8;
datap/pmed22.txt;22;80;20;pmed;CPIF;NT;callback;163;151.299059;123.786021;10;0;446;5051;184875;3599.797613;107;160;0.01875;0.071784914;22-80-20;
datap/pmed22.txt;22;80;15;pmed;CPIF;NT;callback;269;268.973111;240.138425;10;0;158;932;22797;48.362605;102;269;0;9.99591E-05;22-80-15;
datap/pmed22.txt;22;80;12;pmed;CPIF;NT;callback;334;333.967432;315.54125;10;0;50;436;8921;6.789012;102;334;0;9.7509E-05;22-80-12;
datap/pmed22.txt;22;80;10;pmed;CPIF;NT;callback;376;375.963235;365.142507;10;0;37;235;2384;1.217822;102;376;0;9.77793E-05;22-80-10;
datap/pmed22.txt;22;80;8;pmed;CPIF;NT;callback;405;405;400.693181;10;0;22;54;164;0.100113;101;405;0;0;22-80-8;
datap/pmed22.txt;22;50;20;pmed;CPIF;NT;callback;164;151.016115;123.786021;10;1;422;5020;186800;3598.161931;107;160;0.025;0.07917003;22-50-20;
datap/pmed22.txt;22;50;15;pmed;CPIF;NT;callback;269;268.973111;240.138425;10;0;158;932;22797;48.77176;102;269;0;9.99591E-05;22-50-15;
datap/pmed22.txt;22;50;12;pmed;CPIF;NT;callback;334;333.967432;315.54125;10;0;50;436;8921;6.773232;102;334;0;9.7509E-05;22-50-12;
datap/pmed22.txt;22;50;10;pmed;CPIF;NT;callback;376;375.963235;365.142507;10;0;37;235;2384;1.213322;102;376;0;9.77793E-05;22-50-10;
datap/pmed22.txt;22;50;8;pmed;CPIF;NT;callback;405;405;400.693181;10;0;22;54;164;0.10082;101;405;0;0;22-50-8;
datap/pmed22.txt;22;25;20;pmed;CPIF;NT;callback;164;153.327168;122.322856;10;369;172;5306;206766;3599.821521;107;164;0;0.065078244;22-25-20;
datap/pmed22.txt;22;25;15;pmed;CPIF;NT;callback;269;268.973236;238.491329;10;45;199;1535;43837;179.399272;102;269;0;9.94944E-05;22-25-15;
datap/pmed22.txt;22;25;12;pmed;CPIF;NT;callback;334;333.967162;317.006067;10;33;68;423;8090;6.787444;102;334;0;9.83174E-05;22-25-12;
datap/pmed22.txt;22;25;10;pmed;CPIF;NT;callback;376;375.963933;362.792911;10;34;27;220;2229;1.435957;102;376;0;9.59229E-05;22-25-10;
datap/pmed22.txt;22;25;8;pmed;CPIF;NT;callback;405;404.977778;402.248457;10;34;22;50;92;0.167701;102;405;0;5.48691E-05;22-25-8;
datap/pmed23.txt;23;80;20;pmed;CPIF;NT;callback;14;4.669552;1.832518;50;0;4541;1344;431855;3599.821354;107;11;0.272727273;0.666460571;23-80-20;
datap/pmed23.txt;23;80;15;pmed;CPIF;NT;callback;69;45.720306;41.970185;50;0;2231;7195;93130;3599.81501;107;62;0.112903226;0.33738687;23-80-15;
datap/pmed23.txt;23;80;12;pmed;CPIF;NT;callback;130;103.648258;98.607141;50;0;1433;9786;56922;3599.792679;107;123;0.056910569;0.202705708;23-80-12;
datap/pmed23.txt;23;80;10;pmed;CPIF;NT;callback;170;148.309218;0;50;0;1335;10403;54228;3599.780836;107;165;0.03030303;0.127592835;23-80-10;
datap/pmed23.txt;23;80;8;pmed;CPIF;NT;callback;225;211.687854;204.096536;50;0;1834;8606;102000;3599.913461;107;224;0.004464286;0.059165093;23-80-8;
datap/pmed23.txt;23;50;20;pmed;CPIF;NT;callback;14;4.669615;1.832518;50;0;4541;1344;431965;3599.811725;107;11;0.272727273;0.666456071;23-50-20;
datap/pmed23.txt;23;50;15;pmed;CPIF;NT;callback;69;45.71992;41.970185;50;0;2232;7172;93049;3598.982326;107;62;0.112903226;0.337392464;23-50-15;
datap/pmed23.txt;23;50;12;pmed;CPIF;NT;callback;130;103.652771;98.607141;50;0;1437;9867;57200;3599.802365;107;123;0.056910569;0.202670992;23-50-12;
datap/pmed23.txt;23;50;10;pmed;CPIF;NT;callback;170;148.29865;0;50;0;1318;10444;53722;3599.82082;107;165;0.03030303;0.127655;23-50-10;
datap/pmed23.txt;23;50;8;pmed;CPIF;NT;callback;225;211.668134;204.096536;50;0;1807;8467;100317;3599.80079;107;224;0.004464286;0.059252738;23-50-8;
datap/pmed23.txt;23;25;20;pmed;CPIF;NT;callback;15;8.789769;0;50;545;2167;695;602221;3599.770536;107;13;0.153846154;0.4140154;23-25-20;
datap/pmed23.txt;23;25;15;pmed;CPIF;NT;callback;74;46.680097;41.414386;50;146;1563;7697;99317;3599.815396;107;63;0.174603175;0.369187878;23-25-15;
datap/pmed23.txt;23;25;12;pmed;CPIF;NT;callback;129;103.543132;97.875341;50;71;1459;9652;65210;3599.77659;107;123;0.048780488;0.197340062;23-25-12;
datap/pmed23.txt;23;25;10;pmed;CPIF;NT;callback;169;147.959434;141.988985;50;28;1487;9928;56471;3599.791132;107;165;0.024242424;0.124500391;23-25-10;
datap/pmed23.txt;23;25;8;pmed;CPIF;NT;callback;224;212.687437;203.847755;50;11;1069;8527;92752;3599.861858;107;224;0;0.050502513;23-25-8;
datap/pmed24.txt;24;80;20;pmed;CPIF;NT;callback;0;0;0;100;0;33;2;52;0.043476;101;0;0;0;24-80-20;
datap/pmed24.txt;24;80;15;pmed;CPIF;NT;callback;0;0;0;100;0;279;104;135838;54.645488;101;0;0;0;24-80-15;
datap/pmed24.txt;24;80;12;pmed;CPIF;NT;callback;42;24.72964;21.778584;100;0;2826;3660;143867;3599.799917;107;39;0.076923077;0.411199048;24-80-12;
datap/pmed24.txt;24;80;10;pmed;CPIF;NT;callback;80;61.870657;59.299279;100;0;1908;4726;96025;3599.792352;107;74;0.081081081;0.226616788;24-80-10;
datap/pmed24.txt;24;80;8;pmed;CPIF;NT;callback;116;103.520496;100.292117;100;0;1444;4500;103950;3599.81023;107;114;0.01754386;0.107581931;24-80-8;
datap/pmed24.txt;24;50;20;pmed;CPIF;NT;callback;0;0;0;100;0;33;2;52;0.042704;101;0;0;0;24-50-20;
datap/pmed24.txt;24;50;15;pmed;CPIF;NT;callback;0;0;0;100;0;279;104;135838;54.463728;101;0;0;0;24-50-15;
datap/pmed24.txt;24;50;12;pmed;CPIF;NT;callback;43;24.732386;21.778584;100;1;2881;3907;139837;3599.824142;107;39;0.102564103;0.424828233;24-50-12;
datap/pmed24.txt;24;50;10;pmed;CPIF;NT;callback;80;61.869534;59.299279;100;0;1896;4703;95421;3599.79464;107;74;0.081081081;0.226630825;24-50-10;
datap/pmed24.txt;24;50;8;pmed;CPIF;NT;callback;116;103.520496;100.292117;100;0;1444;4500;103961;3599.799117;107;114;0.01754386;0.107581931;24-50-8;
datap/pmed24.txt;24;25;20;pmed;CPIF;NT;callback;2;2;0;100;11;27;0;87;0.049168;101;2;0;0;24-25-20;
datap/pmed24.txt;24;25;15;pmed;CPIF;NT;callback;2;1.570295;0;100;92;315;134;2342234;3599.881413;107;2;0;0.2148525;24-25-15;
datap/pmed24.txt;24;25;12;pmed;CPIF;NT;callback;43;24.625382;21.753071;100;97;1892;4921;138630;3599.822268;107;39;0.102564103;0.427316698;24-25-12;
datap/pmed24.txt;24;25;10;pmed;CPIF;NT;callback;77;61.900167;59.501475;100;89;1883;4601;95387;3599.792978;107;74;0.040540541;0.196101727;24-25-10;
datap/pmed24.txt;24;25;8;pmed;CPIF;NT;callback;116;103.644704;101.008368;100;41;1940;4281;115008;3599.743291;107;114;0.01754386;0.106511172;24-25-8;
datap/pmed25.txt;25;80;20;pmed;CPIF;NT;callback;0;0;0;167;0;6;0;1;0.01036;101;0;0;0;25-80-20;
datap/pmed25.txt;25;80;15;pmed;CPIF;NT;callback;0;0;0;167;0;55;7;64;0.059518;101;0;0;0;25-80-15;
datap/pmed25.txt;25;80;12;pmed;CPIF;NT;callback;0;0;0;167;0;150;60;778;0.768753;101;0;0;0;25-80-12;
datap/pmed25.txt;25;80;10;pmed;CPIF;NT;callback;16;4.915742;2.451214;167;0;4112;1605;306088;3599.769606;107;16;0;0.692766125;25-80-10;
datap/pmed25.txt;25;80;8;pmed;CPIF;NT;callback;47;38.059646;34.934456;167;0;1898;2607;188304;3599.786405;107;47;0;0.190220298;25-80-8;
datap/pmed25.txt;25;50;20;pmed;CPIF;NT;callback;0;0;0;167;0;6;0;1;0.01164;101;0;0;0;25-50-20;
datap/pmed25.txt;25;50;15;pmed;CPIF;NT;callback;0;0;0;167;2;53;7;92;0.068305;101;0;0;0;25-50-15;
datap/pmed25.txt;25;50;12;pmed;CPIF;NT;callback;0;0;0;167;1;176;55;710;0.835614;101;0;0;0;25-50-12;
datap/pmed25.txt;25;50;10;pmed;CPIF;NT;callback;16;4.89771;2.506989;167;1;4072;1665;304517;3599.830876;107;16;0;0.693893125;25-50-10;
datap/pmed25.txt;25;50;8;pmed;CPIF;NT;callback;47;37.71071;35.533847;167;2;1576;2652;179839;3599.834003;107;47;0;0.197644468;25-50-8;
datap/pmed25.txt;25;25;20;pmed;CPIF;NT;callback;3;3;0;167;10;8;0;1;0.01467;101;3;0;0;25-25-20;
datap/pmed25.txt;25;25;15;pmed;CPIF;NT;callback;3;3;0;167;17;103;0;482;0.485489;101;3;0;0;25-25-15;
datap/pmed25.txt;25;25;12;pmed;CPIF;NT;callback;3;1.649034;0;167;207;232;133;3783146;3599.881712;107;3;0;0.450322;25-25-12;
datap/pmed25.txt;25;25;10;pmed;CPIF;NT;callback;18;7.077883;0;167;228;4605;1267;342435;3599.832688;107;16;0.125;0.606784278;25-25-10;
datap/pmed25.txt;25;25;8;pmed;CPIF;NT;callback;47;37.923573;35.746181;167;206;1694;2559;193272;3599.801578;107;47;0;0.193115468;25-25-8;
datap/pmed26.txt;26;80;20;pmed;CPIF;NT;callback;174;173.983655;0;5;0;125;299;8185;7.615917;102;174;0;9.39368E-05;26-80-20;
datap/pmed26.txt;26;80;15;pmed;CPIF;NT;callback;315;314.974058;286.555703;5;0;35;54;388;0.194099;102;315;0;8.23556E-05;26-80-15;
datap/pmed26.txt;26;80;12;pmed;CPIF;NT;callback;418;418;391.962863;5;0;9;47;175;0.065675;101;418;0;0;26-80-12;
datap/pmed26.txt;26;80;10;pmed;CPIF;NT;callback;475;474.961094;460.452782;5;0;19;31;298;0.075358;102;475;0;8.19074E-05;26-80-10;
datap/pmed26.txt;26;80;8;pmed;CPIF;NT;callback;512;512;505.394705;5;0;10;19;82;0.030492;101;512;0;0;26-80-8;
datap/pmed26.txt;26;50;20;pmed;CPIF;NT;callback;174;173.983655;0;5;0;125;299;8185;7.62034;102;174;0;9.39368E-05;26-50-20;
datap/pmed26.txt;26;50;15;pmed;CPIF;NT;callback;315;314.974058;286.555703;5;0;35;54;388;0.192092;102;315;0;8.23556E-05;26-50-15;
datap/pmed26.txt;26;50;12;pmed;CPIF;NT;callback;418;418;391.962863;5;0;9;47;175;0.065944;101;418;0;0;26-50-12;
datap/pmed26.txt;26;50;10;pmed;CPIF;NT;callback;475;474.961094;460.452782;5;0;19;31;298;0.074585;102;475;0;8.19074E-05;26-50-10;
datap/pmed26.txt;26;50;8;pmed;CPIF;NT;callback;512;512;505.394705;5;0;10;19;82;0.030439;101;512;0;0;26-50-8;
datap/pmed26.txt;26;25;20;pmed;CPIF;NT;callback;174;173.982763;0;5;4;100;278;7537;6.605385;102;174;0;9.90632E-05;26-25-20;
datap/pmed26.txt;26;25;15;pmed;CPIF;NT;callback;315;315;283.724759;5;2;17;55;326;0.161074;101;315;0;0;26-25-15;
datap/pmed26.txt;26;25;12;pmed;CPIF;NT;callback;418;418;399.217481;5;2;10;31;119;0.048742;101;418;0;0;26-25-12;
datap/pmed26.txt;26;25;10;pmed;CPIF;NT;callback;475;475;461.849463;5;2;9;30;136;0.046577;101;475;0;0;26-25-10;
datap/pmed26.txt;26;25;8;pmed;CPIF;NT;callback;512;512;505.37306;5;2;12;20;80;0.031023;101;512;0;0;26-25-8;
datap/pmed27.txt;27;80;20;pmed;CPIF;NT;callback;103;87.912416;69.516942;10;0;1817;2038;259641;3599.806422;107;102;0.009803922;0.146481398;27-80-20;
datap/pmed27.txt;27;80;15;pmed;CPIF;NT;callback;215;214.978656;0;10;0;431;946;64580;229.759594;102;215;0;9.92744E-05;27-80-15;
datap/pmed27.txt;27;80;12;pmed;CPIF;NT;callback;321;320.968289;293.163986;10;0;132;650;53687;66.441245;102;321;0;9.87882E-05;27-80-12;
datap/pmed27.txt;27;80;10;pmed;CPIF;NT;callback;384;383.961703;361.439151;10;0;99;531;16462;17.086484;102;384;0;9.97318E-05;27-80-10;
datap/pmed27.txt;27;80;8;pmed;CPIF;NT;callback;443;442.956822;429.660951;10;0;30;207;2519;1.323077;102;443;0;9.74673E-05;27-80-8;
datap/pmed27.txt;27;50;20;pmed;CPIF;NT;callback;103;87.831366;69.516942;10;0;1786;2020;251697;3599.801654;107;102;0.009803922;0.147268291;27-50-20;
datap/pmed27.txt;27;50;15;pmed;CPIF;NT;callback;215;214.978656;0;10;0;431;946;64580;226.993922;102;215;0;9.92744E-05;27-50-15;
datap/pmed27.txt;27;50;12;pmed;CPIF;NT;callback;321;320.968289;293.163986;10;0;132;650;53687;65.94331;102;321;0;9.87882E-05;27-50-12;
datap/pmed27.txt;27;50;10;pmed;CPIF;NT;callback;384;383.961703;361.439151;10;0;99;531;16462;17.139622;102;384;0;9.97318E-05;27-50-10;
datap/pmed27.txt;27;50;8;pmed;CPIF;NT;callback;443;442.956822;429.660951;10;0;30;207;2519;1.323359;102;443;0;9.74673E-05;27-50-8;
datap/pmed27.txt;27;25;20;pmed;CPIF;NT;callback;103;86.655922;0;10;209;1401;2240;260960;3599.790464;107;102;0.009803922;0.158680369;27-25-20;
datap/pmed27.txt;27;25;15;pmed;CPIF;NT;callback;215;214.978506;183.36589;10;13;325;857;104854;259.474131;102;215;0;9.99721E-05;27-25-15;
datap/pmed27.txt;27;25;12;pmed;CPIF;NT;callback;321;320.969276;293.314796;10;9;127;581;22694;32.197744;102;321;0;9.57134E-05;27-25-12;
datap/pmed27.txt;27;25;10;pmed;CPIF;NT;callback;384;383.961672;361.471541;10;9;33;685;27291;33.680128;102;384;0;9.98125E-05;27-25-10;
datap/pmed27.txt;27;25;8;pmed;CPIF;NT;callback;443;442.961404;429.13281;10;9;20;182;2847;1.571884;102;443;0;8.71242E-05;27-25-8;
datap/pmed28.txt;28;80;20;pmed;CPIF;NT;callback;0;0;0;60;0;36;2;53;0.060359;101;0;0;0;28-80-20;
datap/pmed28.txt;28;80;15;pmed;CPIF;NT;callback;32;15.873648;12.17276;60;0;4852;1331;296480;3599.820612;107;25;0.28;0.5039485;28-80-15;
datap/pmed28.txt;28;80;12;pmed;CPIF;NT;callback;78;56.449658;0;60;0;2606;4255;123494;3599.669991;107;72;0.083333333;0.276286436;28-80-12;
datap/pmed28.txt;28;80;10;pmed;CPIF;NT;callback;137;106.122447;103.319576;60;0;1373;8777;58639;3599.80848;107;127;0.078740157;0.225383599;28-80-10;
datap/pmed28.txt;28;80;8;pmed;CPIF;NT;callback;201;167.256279;162.37747;60;0;1093;12216;35635;3599.771802;107;190;0.057894737;0.167879209;28-80-8;
datap/pmed28.txt;28;50;20;pmed;CPIF;NT;callback;1;1;0;60;0;94;2;479;0.283358;101;1;0;0;28-50-20;
datap/pmed28.txt;28;50;15;pmed;CPIF;NT;callback;29;15.520802;12.796343;60;0;4515;1211;306800;3599.838991;107;25;0.16;0.464799931;28-50-15;
datap/pmed28.txt;28;50;12;pmed;CPIF;NT;callback;78;56.369224;0;60;0;2543;4458;124572;3599.783999;107;72;0.083333333;0.277317641;28-50-12;
datap/pmed28.txt;28;50;10;pmed;CPIF;NT;callback;140;106.861583;103.319576;60;0;1562;8830;60368;3599.773729;107;127;0.102362205;0.236702979;28-50-10;
datap/pmed28.txt;28;50;8;pmed;CPIF;NT;callback;200;166.834468;162.380588;60;0;865;11975;30777;3599.823161;107;190;0.052631579;0.16582766;28-50-8;
datap/pmed28.txt;28;25;20;pmed;CPIF;NT;callback;3;3;0;60;14;105;1;1918;0.949717;101;3;0;0;28-25-20;
datap/pmed28.txt;28;25;15;pmed;CPIF;NT;callback;30;15.539291;12.670518;60;63;4599;997;332982;3599.799997;107;25;0.2;0.482023633;28-25-15;
datap/pmed28.txt;28;25;12;pmed;CPIF;NT;callback;78;56.458806;53.234524;60;32;2036;4683;119372;3599.795633;107;72;0.083333333;0.276169154;28-25-12;
datap/pmed28.txt;28;25;10;pmed;CPIF;NT;callback;140;105.403364;102.620619;60;18;1143;9156;45432;3599.830458;107;127;0.102362205;0.247118829;28-25-10;
datap/pmed28.txt;28;25;8;pmed;CPIF;NT;callback;199;166.658265;163.921283;60;7;1392;10373;47444;3599.808363;107;190;0.047368421;0.162521281;28-25-8;
datap/pmed29.txt;29;80;20;pmed;CPIF;NT;callback;0;0;0;120;0;12;0;0;0.013856;101;0;0;0;29-80-20;
datap/pmed29.txt;29;80;15;pmed;CPIF;NT;callback;0;0;0;120;0;229;9;2367;1.326793;101;0;0;0;29-80-15;
datap/pmed29.txt;29;80;12;pmed;CPIF;NT;callback;11;2.075163;0;120;0;4426;635;336900;3599.822896;107;10;0.1;0.811348818;29-80-12;
datap/pmed29.txt;29;80;10;pmed;CPIF;NT;callback;56;36.358987;0;120;0;2517;2756;108970;3599.813635;107;49;0.142857143;0.350732375;29-80-10;
datap/pmed29.txt;29;80;8;pmed;CPIF;NT;callback;106;82.173285;79.239647;120;0;1724;4296;69470;3599.798187;107;100;0.06;0.22478033;29-80-8;
datap/pmed29.txt;29;50;20;pmed;CPIF;NT;callback;0;0;0;120;0;12;0;0;0.013717;101;0;0;0;29-50-20;
datap/pmed29.txt;29;50;15;pmed;CPIF;NT;callback;0;0;0;120;0;229;9;2367;1.325091;101;0;0;0;29-50-15;
datap/pmed29.txt;29;50;12;pmed;CPIF;NT;callback;11;2.075523;0;120;0;4427;639;337874;3599.835063;107;10;0.1;0.811316091;29-50-12;
datap/pmed29.txt;29;50;10;pmed;CPIF;NT;callback;56;36.359787;0;120;0;2528;2745;109686;3599.817329;107;49;0.142857143;0.350718089;29-50-10;
datap/pmed29.txt;29;50;8;pmed;CPIF;NT;callback;106;82.173285;79.239647;120;0;1730;4299;69491;3599.797549;107;100;0.06;0.22478033;29-50-8;
datap/pmed29.txt;29;25;20;pmed;CPIF;NT;callback;2;2;0;120;2;10;0;0;0.013848;101;2;0;0;29-25-20;
datap/pmed29.txt;29;25;15;pmed;CPIF;NT;callback;2;2;0;120;18;219;18;2098;1.290882;101;2;0;0;29-25-15;
datap/pmed29.txt;29;25;12;pmed;CPIF;NT;callback;15;4.137808;0.089131;120;46;4623;659;360856;3599.819413;107;10;0.5;0.724146133;29-25-12;
datap/pmed29.txt;29;25;10;pmed;CPIF;NT;callback;57;36.674166;33.480243;120;53;2030;3321;115594;3599.796493;107;49;0.163265306;0.356593579;29-25-10;
datap/pmed29.txt;29;25;8;pmed;CPIF;NT;callback;104;82.437774;79.628226;120;28;1453;4955;70014;3599.805638;107;100;0.04;0.207329096;29-25-8;
datap/pmed30.txt;30;80;20;pmed;CPIF;NT;callback;0;0;0;200;0;3;0;0;0.006287;101;0;0;0;30-80-20;
datap/pmed30.txt;30;80;15;pmed;CPIF;NT;callback;0;0;0;200;0;21;0;0;0.016428;101;0;0;0;30-80-15;
datap/pmed30.txt;30;80;12;pmed;CPIF;NT;callback;0;0;0;200;0;234;21;717;0.548736;101;0;0;0;30-80-12;
datap/pmed30.txt;30;80;10;pmed;CPIF;NT;callback;0;0;0;200;0;330;57;1285;1.731576;101;0;0;0;30-80-10;
datap/pmed30.txt;30;80;8;pmed;CPIF;NT;callback;44;19.313416;15.76701;200;0;1858;4576;83973;3599.818225;107;39;0.128205128;0.561058727;30-80-8;
datap/pmed30.txt;30;50;20;pmed;CPIF;NT;callback;0;0;0;200;0;3;0;0;0.006305;101;0;0;0;30-50-20;
datap/pmed30.txt;30;50;15;pmed;CPIF;NT;callback;0;0;0;200;0;21;0;0;0.015363;101;0;0;0;30-50-15;
datap/pmed30.txt;30;50;12;pmed;CPIF;NT;callback;0;0;0;200;0;234;21;717;0.547055;101;0;0;0;30-50-12;
datap/pmed30.txt;30;50;10;pmed;CPIF;NT;callback;0;0;0;200;0;330;57;1285;1.731862;101;0;0;0;30-50-10;
datap/pmed30.txt;30;50;8;pmed;CPIF;NT;callback;44;19.313416;15.76701;200;0;1861;4606;83891;3599.855464;107;39;0.128205128;0.561058727;30-50-8;
datap/pmed30.txt;30;25;20;pmed;CPIF;NT;callback;3;3;0;200;2;5;0;0;0.007849;101;3;0;0;30-25-20;
datap/pmed30.txt;30;25;15;pmed;CPIF;NT;callback;3;3;0;200;7;18;1;13;0.017934;101;3;0;0;30-25-15;
datap/pmed30.txt;30;25;12;pmed;CPIF;NT;callback;3;3;0;200;16;274;11;2035;0.883607;101;3;0;0;30-25-12;
datap/pmed30.txt;30;25;10;pmed;CPIF;NT;callback;3;3;0;200;13;278;119;59188;54.869088;101;3;0;0;30-25-10;
datap/pmed30.txt;30;25;8;pmed;CPIF;NT;callback;41;20.279365;0;200;23;2051;3733;112274;3599.781655;107;39;0.051282051;0.505381341;30-25-8;
datap/pmed31.txt;31;80;20;pmed;CPIF;NT;callback;123;122.988071;80.181263;5;0;464;468;44094;80.542728;102;123;0;9.69837E-05;31-80-20;
datap/pmed31.txt;31;80;15;pmed;CPIF;NT;callback;313;312.980392;259.504931;5;0;90;217;2478;2.147501;102;313;0;6.26454E-05;31-80-15;
datap/pmed31.txt;31;80;12;pmed;CPIF;NT;callback;451;451;420.536987;5;0;23;73;602;0.245653;101;451;0;0;31-80-12;
datap/pmed31.txt;31;80;10;pmed;CPIF;NT;callback;530;530;521.69027;5;0;13;38;270;0.078992;101;530;0;0;31-80-10;
datap/pmed31.txt;31;80;8;pmed;CPIF;NT;callback;584;584;580.968437;5;0;9;12;19;0.023632;101;584;0;0;31-80-8;
datap/pmed31.txt;31;50;20;pmed;CPIF;NT;callback;123;122.988071;80.181263;5;0;464;468;44094;80.2183;102;123;0;9.69837E-05;31-50-20;
datap/pmed31.txt;31;50;15;pmed;CPIF;NT;callback;313;312.980392;259.504931;5;0;90;217;2478;2.161837;102;313;0;6.26454E-05;31-50-15;
datap/pmed31.txt;31;50;12;pmed;CPIF;NT;callback;451;451;420.536987;5;0;23;73;602;0.246362;101;451;0;0;31-50-12;
datap/pmed31.txt;31;50;10;pmed;CPIF;NT;callback;530;530;521.69027;5;0;13;38;270;0.078908;101;530;0;0;31-50-10;
datap/pmed31.txt;31;50;8;pmed;CPIF;NT;callback;584;584;580.968437;5;0;9;12;19;0.023883;101;584;0;0;31-50-8;
datap/pmed31.txt;31;25;20;pmed;CPIF;NT;callback;123;122.987718;80.181263;5;1;516;486;46842;89.111967;102;123;0;9.98537E-05;31-25-20;
datap/pmed31.txt;31;25;15;pmed;CPIF;NT;callback;313;312.980392;259.504931;5;0;90;217;2478;2.153397;102;313;0;6.26454E-05;31-25-15;
datap/pmed31.txt;31;25;12;pmed;CPIF;NT;callback;451;451;420.536987;5;0;23;73;602;0.243774;101;451;0;0;31-25-12;
datap/pmed31.txt;31;25;10;pmed;CPIF;NT;callback;530;530;521.69027;5;0;13;38;270;0.078276;101;530;0;0;31-25-10;
datap/pmed31.txt;31;25;8;pmed;CPIF;NT;callback;584;584;580.968437;5;0;9;12;19;0.023543;101;584;0;0;31-25-8;
datap/pmed32.txt;32;80;20;pmed;CPIF;NT;callback;88;61.911054;38.378844;10;0;2053;3474;185910;3599.827176;107;88;0;0.296465295;32-80-20;
datap/pmed32.txt;32;80;15;pmed;CPIF;NT;callback;260;224.326553;194.195968;10;0;914;5851;120517;3599.841832;107;254;0.023622047;0.137205565;32-80-15;
datap/pmed32.txt;32;80;12;pmed;CPIF;NT;callback;371;370.964723;337.11356;10;0;180;1163;45169;158.009441;102;371;0;9.50863E-05;32-80-12;
datap/pmed32.txt;32;80;10;pmed;CPIF;NT;callback;461;460.953956;428.01759;10;0;93;621;10433;14.311963;102;461;0;9.98785E-05;32-80-10;
datap/pmed32.txt;32;80;8;pmed;CPIF;NT;callback;537;536.946457;526.194184;10;0;39;321;4260;2.809175;102;537;0;9.97076E-05;32-80-8;
datap/pmed32.txt;32;50;20;pmed;CPIF;NT;callback;90;61.232365;38.378844;10;0;2300;3728;197502;3599.827535;107;88;0.022727273;0.319640389;32-50-20;
datap/pmed32.txt;32;50;15;pmed;CPIF;NT;callback;263;223.625765;194.195968;10;0;1085;6495;109080;3599.855008;107;254;0.035433071;0.14971192;32-50-15;
datap/pmed32.txt;32;50;12;pmed;CPIF;NT;callback;371;370.964286;337.11356;10;0;142;1016;36967;93.549791;102;371;0;9.62642E-05;32-50-12;
datap/pmed32.txt;32;50;10;pmed;CPIF;NT;callback;461;460.954431;428.01759;10;0;61;536;7401;8.995271;102;461;0;9.88482E-05;32-50-10;
